Temperatura,Personas,Electrodomesticos,Consumo_kWh
23.88145275071301,4.0,7.0,41.08403267396289
25.638201697539035,5.0,15.0,64.88096275705752
24.17953982828732,5.0,19.0,72.45962852810331
27.761007604239044,2.0,10.0,43.14769238627193
22.19591338455974,3.0,20.0,63.32376953794157
20.397389470519432,2.0,9.0,39.412271147213254
26.03314278906174,1.0,7.0,40.246979224807944
23.748493597098463,1.0,17.0,54.63145135084303
16.450818422064486,2.0,16.0,50.66667152693442
25.354371964704146,,11.0,56.30616468175674
24.454916611830342,2.0,7.0,40.672113231278885
27.235265962322195,3.0,6.0,49.01185800926962
20.869723281584204,3.0,17.0,58.48122563753511
10.76918424735676,1.0,11.0,29.400339154060276
,,8.0,29.28304871164154
11.81063480502159,,10.0,39.46404162592222
21.53803742768879,3.0,20.0,
,1.0,13.0,49.261111920435695
31.331770225980435,1.0,15.0,53.42059243339662
29.460088909662694,5.0,5.0,49.51717200302653
17.578593050517398,4.0,16.0,55.93006346226623
21.12390973584782,4.0,8.0,45.07719815794383
19.610016188250025,2.0,6.0,31.51852742133356
23.09818259568243,1.0,5.0,30.080894354153266
22.37173186407529,2.0,9.0,
23.487051551728882,,18.0,59.994380485362456
23.92702166431,5.0,19.0,71.02123284519918
17.99618524165112,4.0,15.0,52.56550214063516
13.37433754120608,3.0,12.0,42.70563340829263
22.653510510357926,4.0,9.0,50.90050945145663
17.52431956170334,4.0,10.0,42.66189135151768
22.59266373881599,2.0,17.0,52.337897792426276
,3.0,9.0,35.88945033795148
22.744812569649167,4.0,7.0,39.234614837168785
7.680934749666838,2.0,10.0,29.80365516008394
24.266586706318755,4.0,20.0,71.53146715163872
21.982673730239135,3.0,5.0,37.883530772254325
14.31483630498241,2.0,9.0,34.99927641455648
20.96462935161379,2.0,10.0,44.90400142198686
18.976870470214912,2.0,16.0,54.40986695721835
27.391672752989916,5.0,14.0,63.95785695849489
23.882047518573827,3.0,18.0,60.90653139389858
16.227869388185823,1.0,16.0,45.40153175066503
22.704926547701938,1.0,16.0,51.33738792637887
21.864438607771188,1.0,7.0,34.28894432594159
21.597580597439567,5.0,12.0,53.29068761129721
22.635474227910652,4.0,15.0,49.80150573047471
29.135412679343013,3.0,12.0,
25.198681441864206,3.0,16.0,58.9105497243681
21.788230252955817,4.0,9.0,48.05985733714447
20.154129357543333,2.0,18.0,59.59821011442139
21.990686145967235,5.0,19.0,61.15500305668784
19.376000071400696,4.0,13.0,51.684538146820174
19.5179086584605,4.0,7.0,43.41371187760562
26.920734605182588,3.0,11.0,50.04386745826379
19.23461379118854,2.0,19.0,57.90984025239276
19.442409732145652,2.0,5.0,31.751383225711745
20.189279348537102,3.0,12.0,48.71074065649904
,2.0,17.0,55.141035338894696
24.875015187670982,1.0,20.0,129.67357273685334
13.803359127663738,2.0,15.0,46.28895917761882
26.01962151437998,5.0,11.0,160.8372273116954
19.30341223840497,2.0,16.0,49.91118910404691
18.038685379282974,1.0,19.0,52.041675290085166
16.628598276478993,4.0,16.0,53.83173540806052
18.42147889418495,2.0,19.0,47.65443268246431
25.554971501224063,1.0,9.0,39.197918944109915
28.26303030104571,4.0,6.0,45.01313339089284
22.173057705802602,4.0,13.0,50.18869381601028
17.66266962691644,1.0,19.0,53.013034026245776
26.286174421247885,4.0,6.0,54.18113585805681
27.019008613562907,4.0,18.0,64.17410847431854
18.239699129036346,3.0,18.0,54.055707124216624
17.65990164583607,1.0,18.0,48.432793815409454
23.890297134087813,5.0,7.0,47.201866875668806
20.496081591540868,,10.0,43.99069336264455
25.27045244625533,5.0,8.0,42.915652768990526
23.530300886732295,2.0,12.0,46.369241252131644
24.098402815681894,4.0,11.0,54.39098004508559
25.69163224192682,4.0,14.0,53.78080653391676
20.149878775289565,4.0,9.0,44.961298022284765
26.843538481806448,4.0,8.0,52.36315002291481
23.47378939435246,4.0,19.0,63.5078880159173
20.734809218952012,5.0,18.0,71.90234560584209
15.020967619048578,1.0,15.0,39.97634243054988
30.158761270432507,4.0,17.0,66.03057407306646
23.83757009299216,2.0,,37.71388199705002
24.176304680742717,4.0,19.0,64.75576935722036
19.051498171368543,3.0,20.0,61.036752706048524
24.83555167919623,2.0,12.0,48.924387623750796
20.834441289856095,5.0,16.0,61.18162147022486
21.522646706994824,2.0,15.0,46.74347117173167
29.187908498033877,1.0,14.0,51.42289996906168
21.84188476234561,4.0,17.0,63.14751181448054
,4.0,9.0,57.750954502453986
24.749599409561522,4.0,18.0,67.00448254441105
26.335151356626106,4.0,7.0,45.24186349665642
11.71502362926098,1.0,16.0,
24.55455214625131,5.0,20.0,70.55077332521202
27.216834409490275,3.0,14.0,
28.683091117715286,4.0,8.0,52.65450593876324
22.57056042269824,3.0,13.0,141.65559598388327
14.651008413910375,5.0,18.0,61.17204849782101
17.001543011627046,3.0,17.0,52.87949796285074
34.51779401467851,2.0,7.0,49.088800084175155
18.47778825498051,2.0,16.0,47.31685498375704
16.019386542981913,3.0,18.0,54.99591276817253
13.021026747163432,5.0,14.0,50.472931849904604
,4.0,,58.441235693925286
24.394567622932513,5.0,14.0,58.799326569015356
29.960611976250533,1.0,8.0,42.0403555920105
29.65173563094599,3.0,5.0,42.350993614265604
22.49458354244291,3.0,8.0,39.16592686301645
19.77270331244779,4.0,18.0,56.75102411803036
26.833208974494354,5.0,13.0,61.65339811357543
26.748353651860768,1.0,9.0,46.191677743930974
26.13500092366254,3.0,13.0,56.84323101476384
24.90538883512439,2.0,7.0,35.445513249810446
26.244032115304265,1.0,8.0,36.05660556672612
18.426328597661417,3.0,13.0,48.364814493711776
21.971752958324704,4.0,7.0,41.008424166961284
22.318610262050143,2.0,19.0,54.551486658638844
18.239367940956356,1.0,5.0,30.309764440828655
22.624545020371038,5.0,13.0,53.25519002941712
19.254941788553765,5.0,10.0,48.41724953309189
19.039678288907123,3.0,19.0,53.72116218594526
13.822006531285107,3.0,14.0,54.05003047420975
18.5743410485313,4.0,10.0,41.174555501264976
27.770701141229594,2.0,8.0,
21.23828109103612,1.0,14.0,47.126739945569454
17.99536263423179,2.0,19.0,52.90380587469177
31.802785123655628,2.0,20.0,60.22920836404617
18.70841127801004,2.0,18.0,51.78518442477288
12.599026252357312,1.0,17.0,41.6227369342581
,3.0,16.0,46.85465539828228
20.627439037937357,5.0,10.0,51.21614393565867
16.337931458043624,2.0,5.0,27.86972997455245
20.0671466546289,5.0,8.0,48.24977798473817
17.949054615458135,1.0,17.0,43.85203395386288
23.285693253700188,1.0,6.0,33.6010982045703
21.85528661239286,2.0,7.0,32.25953411130257
17.092194300663703,1.0,10.0,39.084494729155125
20.435040349511684,3.0,5.0,32.96039985792379
16.475803946967183,1.0,20.0,63.0433046357051
29.642818279939853,4.0,6.0,45.69282648398347
16.03744543969328,5.0,10.0,47.24683434954289
14.046287825397624,5.0,5.0,39.620736363570494
13.407225068071511,,17.0,49.48499967514116
17.29484433800103,5.0,16.0,57.01623726999387
21.980119309864797,1.0,20.0,53.12696601073012
19.14829048011485,3.0,17.0,51.24250859394991
26.242519510995272,2.0,13.0,55.598783273232776
19.46774301424393,3.0,19.0,57.25570772515407
18.888706606247545,2.0,17.0,49.19092431314406
27.4055122628842,3.0,16.0,61.898152039431835
9.565934442446416,4.0,14.0,48.40907359962327
21.615095635113715,5.0,6.0,47.24700058503307
21.850071890129396,3.0,7.0,40.78120685351823
31.127805438542715,4.0,9.0,55.31899110711866
21.06719168484407,1.0,8.0,36.1013651884392
19.0223308913358,5.0,16.0,55.67318988301788
18.10286830538494,3.0,17.0,49.69043310885037
32.19979326856672,5.0,,79.33185723305667
22.336109378257998,3.0,17.0,55.59360402977179
18.39729322379641,5.0,6.0,39.264766364619746
32.95082706780575,3.0,12.0,52.600719538723126
15.628831463778145,,14.0,42.69710115297484
23.901018509096275,1.0,17.0,51.71206795018653
24.39347358637116,,7.0,43.236111104426485
18.8574152023343,4.0,6.0,39.04682312620154
17.08980958703729,5.0,5.0,45.842328836998824
17.686092699869132,5.0,5.0,42.32818408898687
22.194038980527516,3.0,6.0,38.87352660788088
21.0587701239608,3.0,5.0,33.7670481090145
25.30417112680889,1.0,16.0,52.84389997020616
25.676934670846517,5.0,14.0,62.58160441736796
22.64685049537995,3.0,6.0,
25.35195954158823,5.0,18.0,63.7257598603285
,1.0,8.0,33.037940443968175
24.074521037925763,4.0,12.0,53.54024907048921
27.222336804987897,3.0,15.0,58.15847679344205
,2.0,17.0,57.76634223659561
21.11714019501081,4.0,6.0,37.378823129270764
,1.0,13.0,45.525711192178946
23.627939544533245,5.0,7.0,51.82369239587072
21.480477236822033,1.0,14.0,43.40075709762942
25.309030714591103,1.0,7.0,36.8948379510257
21.867432059977055,,15.0,66.67019572436134
21.862114349997437,5.0,9.0,51.950191619121135
20.32515061998882,2.0,19.0,58.714543177652054
30.273602407276336,3.0,9.0,47.61442182744582
23.997486193384983,5.0,10.0,53.36553475342096
26.60629800499936,,10.0,53.6242922406285
28.6025459643798,1.0,15.0,54.31574725470834
13.714782719552803,1.0,7.0,25.138221831159964
20.12285241736606,4.0,13.0,
26.349844181754097,5.0,8.0,51.1784300213757
20.957588714218833,4.0,16.0,
22.431865276305267,2.0,16.0,55.89506374333103
18.72875462282609,1.0,18.0,46.950143922594556
13.62682474495092,4.0,14.0,48.34577961332303
19.541988338236457,2.0,20.0,54.58003475112812
32.08302439687001,3.0,12.0,53.8413486415401
14.595088027293375,3.0,12.0,39.32903868951112
21.667053764247978,1.0,16.0,51.52066120923074
16.497051128458608,4.0,10.0,37.909355180936785
25.09035875547064,5.0,,61.17859700646343
15.9693834468686,2.0,16.0,45.02802499933503
14.845465881922944,1.0,12.0,37.0622019538341
22.74877909748261,2.0,14.0,50.37633784912393
21.377949712891525,1.0,5.0,31.162850232903814
19.40458827113754,4.0,5.0,37.97716076601178
22.03031864074028,2.0,9.0,35.7958190620322
26.71025015843489,5.0,,69.67415668882023
22.863012382023257,5.0,8.0,45.143515620369044
18.915861297121882,4.0,5.0,33.27386640947047
32.107808861750314,3.0,5.0,41.605735386010934
19.059871162319663,3.0,18.0,56.578253402547
17.358985321221166,3.0,5.0,26.85173120968796
26.431845270337128,2.0,8.0,44.0554634982105
15.790258478538128,1.0,12.0,36.51468361217583
27.133315723878034,3.0,8.0,51.5465618700729
23.921329273721728,3.0,16.0,
27.95011959918083,,16.0,52.734497304771956
26.258005825525245,4.0,11.0,56.52824461891065
,5.0,14.0,54.5646913892443
13.567492959775205,1.0,10.0,33.44698561335891
27.280471786914205,,17.0,60.07061607503825
16.9505133503555,3.0,5.0,30.11108353290775
16.19404193848786,2.0,7.0,35.613577391499334
,5.0,20.0,64.4895375294632
20.157971839929147,,10.0,46.95177129435227
18.567362115505,2.0,10.0,38.054608768728144
24.81259576615216,3.0,10.0,52.502676484930916
,5.0,19.0,67.31112573245707
17.543991425794882,1.0,8.0,31.83790503640614
19.87590166861863,4.0,17.0,61.83100419971484
16.898840220849678,4.0,18.0,52.40442407126932
30.475434653585072,2.0,13.0,54.522685687373205
25.47824166056192,2.0,17.0,57.00723792304785
20.07051891446265,1.0,14.0,41.857329745831606
15.877348304289335,5.0,8.0,46.81019930094933
24.06135143516453,,20.0,66.1872311084688
20.421270268364573,4.0,20.0,67.61229064839156
15.53366433741815,3.0,15.0,50.414460709191914
34.31695105552405,2.0,8.0,51.213310702143154
31.28507221931001,3.0,17.0,66.83536574317353
21.228207484210667,1.0,12.0,44.87893841291034
16.354028055796995,1.0,5.0,26.281570840000487
20.231637238938706,1.0,6.0,29.991609194281015
15.867725514228146,1.0,19.0,50.48337730205321
22.48731656980183,5.0,15.0,
25.78734142856024,5.0,6.0,44.05104633135386
24.620891182225108,5.0,20.0,71.34522641555276
16.026418624074612,3.0,19.0,57.6191110500303
36.79838749633768,1.0,19.0,71.64759354559743
27.965897500144443,5.0,20.0,
17.00211795485292,5.0,18.0,63.234753744622495
13.87729346596566,3.0,5.0,35.80888017511074
24.992582190909577,2.0,11.0,49.724708607810676
10.669282451568115,5.0,13.0,43.91703701243809
27.3684984374273,2.0,5.0,37.99813583349448
24.58303274367281,1.0,13.0,45.183237260895424
14.89006623817348,2.0,10.0,36.68393805796023
22.192725498510406,3.0,12.0,45.472828578561575
22.46176719816374,1.0,6.0,34.91317643618455
22.24639605971324,2.0,18.0,59.88288816886061
21.88901028324474,1.0,20.0,57.52391968861224
21.34510751102452,2.0,13.0,45.07710130246729
28.10274734464184,4.0,13.0,56.415843790208335
19.529448954900204,2.0,19.0,54.5729480575249
28.542080389409197,2.0,9.0,49.83826720571119
28.760090864393995,1.0,11.0,47.105408528250834
24.852212175667333,3.0,17.0,58.86986738460899
26.844511666341162,4.0,,66.8003246009346
25.683642863486213,2.0,11.0,44.48760073020807
22.820384938142606,1.0,16.0,48.68400092474744
19.268107380457284,2.0,8.0,39.12990725862906
22.005245157471276,5.0,15.0,61.45194096832515
20.99714754019769,1.0,17.0,46.79915347702558
14.65359994661862,1.0,6.0,20.32336637317961
19.37309539222936,4.0,19.0,63.45736427457717
,4.0,20.0,67.25336407742991
20.657891873465843,2.0,16.0,49.5298831952295
23.31066519908607,1.0,7.0,32.650737286298515
19.829914517626467,2.0,19.0,
27.277708313863172,5.0,11.0,57.24691344168596
13.906857551717422,2.0,18.0,45.70797267518428
29.34209575207453,3.0,12.0,53.81908021438204
20.319776156615482,3.0,15.0,56.94265674055345
22.259639669872087,1.0,,49.26087354026225
23.936865460843997,2.0,12.0,46.99317423024953
17.286035110048473,5.0,9.0,53.69660410724633
19.646319084539172,2.0,14.0,49.36717613405294
23.870918710246762,5.0,20.0,72.60710372660533
19.25941224833005,5.0,14.0,57.88188675196424
24.23377094421617,1.0,9.0,35.63553405476855
18.261471538754265,2.0,,51.96385165013875
23.70564454132284,2.0,18.0,58.85965767460898
18.71885355861857,5.0,14.0,55.71353411583061
22.199307830513295,2.0,,53.140833125665104
32.39820285643467,1.0,17.0,63.12069183681928
26.09999540414303,3.0,,60.71811586909627
17.66131070196495,2.0,16.0,46.32371263046018
25.18420056958326,5.0,13.0,56.0868450430793
23.203255660102784,5.0,19.0,67.25678224376351
17.270603987138255,2.0,20.0,53.6256688121916
12.574778556650845,1.0,11.0,29.975905487565456
21.364670530473198,3.0,11.0,47.5710653798797
18.30173806498841,3.0,20.0,58.420297124206535
23.079073230931,4.0,5.0,41.18932275072499
17.955101088856605,5.0,,62.97574894813806
18.262263279603673,3.0,15.0,
28.93828172081791,3.0,20.0,70.98823790077797
24.803374089159156,5.0,17.0,61.22548150622102
16.653874581151257,5.0,8.0,46.14392355737709
22.824807136896315,1.0,5.0,28.884728804313998
18.932451267356697,1.0,13.0,34.35552807079066
21.71369193486724,,16.0,51.379388001513036
19.032436717189338,5.0,5.0,39.711318740327464
16.251448117719853,3.0,9.0,37.914832780804396
24.344726826519665,3.0,13.0,53.593535901576146
31.494708763499823,3.0,8.0,42.11294236437347
14.205112694672101,4.0,8.0,37.38600212716533
23.52314114780607,3.0,10.0,42.81749754377465
25.746074477659576,5.0,7.0,43.99855746029196
21.102495554129668,3.0,10.0,44.29164218173968
26.899052877085346,5.0,20.0,72.50498118813661
23.201811227497384,2.0,8.0,40.43292865466489
26.58094172241985,1.0,7.0,40.24092687418474
18.52417029242106,3.0,9.0,39.867982493579056
18.656450035548293,4.0,7.0,40.395335860644785
25.949825548572676,3.0,14.0,61.144916054170906
25.033243583800235,3.0,5.0,39.02627306101577
17.951791140081635,5.0,8.0,42.39283797336099
23.983204771216652,1.0,16.0,49.905447603952915
22.334115084899974,2.0,6.0,34.84488458656301
29.46714176946597,3.0,15.0,58.8007199596919
20.005167674048973,5.0,14.0,55.01155455615139
22.380761173335927,3.0,19.0,68.38852092854012
22.097171020609714,5.0,15.0,62.825178816481284
22.17945293927925,3.0,19.0,59.550616943938856
31.17117595651863,,8.0,53.41423129263435
18.273323326303885,3.0,,42.698460632576605
24.089515802908828,5.0,8.0,52.79896801527208
20.4553028587538,5.0,15.0,62.44844841874717
19.329075798730788,1.0,9.0,41.60428288650212
25.96416779030152,3.0,18.0,65.68262699087124
31.973010060578154,5.0,19.0,75.88428632494981
25.963133235587243,4.0,20.0,66.3140208162144
28.08584393377866,4.0,19.0,63.54952688359614
10.262224984870352,2.0,9.0,24.950288719610548
20.397390065684654,4.0,20.0,
20.05122847087704,5.0,17.0,59.1064171958236
27.7891812768464,4.0,19.0,73.52229496309728
25.38789058917359,,8.0,55.408171376110275
16.15298406523663,2.0,6.0,28.392928681357272
,5.0,6.0,45.18194996627965
19.83413802153435,1.0,13.0,42.921847335133066
19.136113693868353,3.0,15.0,43.99636856583681
14.756944438913255,,20.0,64.23762067936222
26.74769889928461,2.0,11.0,52.58342772761273
18.888155869010003,3.0,13.0,46.05398836894483
33.44944864652835,3.0,9.0,53.63341287188166
30.910031782176134,5.0,20.0,74.89264166319684
14.043094350939242,4.0,5.0,26.99225681711754
25.83493623261663,4.0,9.0,53.34394253367317
25.114449475285983,4.0,20.0,65.59687138498863
21.675618853163172,1.0,12.0,
29.565037623497595,,18.0,73.0255309822459
25.44940496874749,,15.0,59.36111721982742
24.16320726712575,5.0,14.0,62.8622921948373
24.525126416138995,5.0,10.0,53.50651870360762
29.290966319970124,5.0,7.0,55.43984907547426
22.138509212044372,5.0,18.0,63.17776614369998
17.57192497872825,5.0,10.0,50.98873149377309
15.904650499771806,2.0,10.0,37.65024954245092
32.972835255356486,1.0,10.0,51.754142028808886
18.838861041632445,1.0,16.0,45.0968076465674
22.74562149382105,4.0,5.0,40.41021052151627
23.36061432175558,4.0,11.0,48.80294755558524
17.550892264580632,3.0,17.0,51.238849854264814
22.402703238027105,1.0,7.0,39.473806548767755
22.466847053249875,5.0,9.0,52.227679512571434
22.932755410836013,2.0,5.0,37.65944462497199
26.348981614354166,5.0,14.0,55.59730110043109
31.203011417412636,3.0,19.0,66.56625440737965
29.62200259273326,5.0,5.0,50.73988381730939
20.09170044643866,3.0,6.0,36.84786584871395
31.097941208949926,3.0,8.0,51.74212885125904
19.44876383015854,3.0,7.0,36.07406549706359
22.26624096606527,5.0,20.0,64.9514188775516
28.618205968258163,5.0,20.0,76.02289878725678
25.023686038222323,,5.0,30.45009543990025
31.27747014976832,5.0,20.0,81.29336741709676
15.227296395828496,1.0,12.0,36.9231143934161
12.624587335708192,5.0,18.0,57.959093973362236
23.19547552397249,2.0,18.0,59.01529690100353
15.417392932737666,3.0,19.0,46.89348443665202
17.772485234489565,5.0,18.0,61.35938922387886
20.822611925833872,4.0,11.0,52.423829262085576
27.70148891339829,3.0,6.0,48.06386161982068
17.703626495611797,5.0,19.0,
21.784054384645245,2.0,15.0,55.32253598748592
26.552740869314157,1.0,18.0,52.86317055638058
24.84676519158258,3.0,8.0,43.131410257541226
25.55955426582027,2.0,8.0,39.738006030873144
18.762157731364717,5.0,11.0,52.70222838128098
23.425884046089955,3.0,7.0,40.92693274951492
21.72610950624513,1.0,12.0,43.013994090826365
22.062627989077733,4.0,14.0,
19.36211163928647,2.0,12.0,43.115518575282174
26.029644779944707,5.0,10.0,50.2793670988083
19.85414224027652,1.0,5.0,29.523225202671984
26.557935568316882,3.0,8.0,41.0096370936873
19.292417412229998,3.0,11.0,38.40163281302216
18.39195781217368,5.0,12.0,54.921446404646964
19.79650480345751,4.0,16.0,60.09302304744038
20.542231733408926,5.0,20.0,66.92903691605379
17.261915094672858,4.0,12.0,45.34541191084199
18.15375395821728,1.0,19.0,55.30131316968466
18.196979482674937,2.0,11.0,40.83557868230831
24.515959311074027,3.0,9.0,46.83500769768237
23.823628097026862,1.0,11.0,41.07848021905518
31.79096512471536,3.0,20.0,70.45011154121156
22.724837021665117,3.0,14.0,54.27337487139069
26.59354556973048,,8.0,45.53464090728045
13.161775357802728,5.0,18.0,165.40335601311364
18.847681727245348,2.0,6.0,34.97376254260247
26.8459900195496,5.0,7.0,50.276501521416314
,4.0,17.0,57.78124379705714
29.012167191682206,5.0,11.0,62.257255873860586
14.856400139487274,2.0,16.0,45.7676331573467
20.65381482553073,3.0,19.0,61.75245496457287
23.37177474124154,2.0,12.0,47.042283461769046
,1.0,5.0,28.896639902186195
23.655616124521906,1.0,13.0,36.82700716727222
29.885226736159744,4.0,13.0,59.94762595784028
20.49238019676974,4.0,8.0,49.69949408992355
16.436753133746006,5.0,11.0,49.993815663901444
24.931196804483882,4.0,6.0,46.9928580920678
19.919938498037702,5.0,14.0,57.28090723615221
16.426942048138642,4.0,8.0,40.751930060037985
17.834333321918457,5.0,13.0,50.8108741335902
23.84652959478512,4.0,19.0,
14.546542236361269,2.0,19.0,51.29645720301309
29.35753472149267,1.0,12.0,48.20041635636639
23.35317718316135,2.0,15.0,53.161460946723714
26.931089180276906,5.0,5.0,43.539377097891375
17.691165817451985,4.0,11.0,48.695365089958656
29.07088205880907,1.0,15.0,49.903549102004106
23.786962133033363,4.0,17.0,61.76344630531231
24.255076427710012,4.0,19.0,62.46142092536358
34.03796952755543,,12.0,68.98926409187631
15.769495995361153,4.0,13.0,52.01956137592785
10.498663041430472,5.0,12.0,46.80501089207243
14.458973868824266,3.0,13.0,42.157281455781785
22.963914708611163,5.0,15.0,60.570109151968516
23.079211848218332,3.0,11.0,42.56401325014991
22.943818057520332,4.0,17.0,63.11243004689158
23.50082073530138,1.0,14.0,48.5760836517373
20.030248482883298,3.0,14.0,45.458958787861384
24.530220144787812,4.0,5.0,
13.699393573709495,3.0,11.0,42.10420054395271
18.60953748248922,4.0,7.0,38.863936460163785
20.871287345888327,5.0,16.0,64.06736913661369
18.929404393070428,3.0,6.0,35.83120038634431
15.540068154203933,2.0,10.0,32.95058000180365
5.102629465026958,3.0,19.0,45.96947308604114
24.111559251234905,3.0,10.0,41.389444228835025
25.63969957581473,4.0,6.0,47.55445009088582
21.746767463817985,5.0,14.0,56.53263472764812
22.445974758777062,2.0,20.0,59.73507046555705
11.02386472586179,1.0,6.0,20.83755374487114
20.259920241134324,1.0,11.0,38.73737479247962
22.485757958799855,4.0,12.0,53.02053274574474
34.978418983325696,1.0,8.0,
21.909215844169733,2.0,12.0,44.96411990793355
17.743634436162214,1.0,5.0,28.558860180304002
21.502792312849536,,13.0,60.03535280039718
19.296008509886626,2.0,19.0,53.516734173519104
20.032338392607482,3.0,9.0,43.42060927916293
21.380072111942297,,11.0,52.25075060025961
23.15017342068478,2.0,10.0,43.967470680827745
27.100827297106242,4.0,6.0,47.747098189442575
29.132783189525004,,6.0,37.416955922972356
28.260653067760835,5.0,,58.367384552015075
20.751351085541966,1.0,6.0,29.979049942529905
23.014173931174668,4.0,11.0,49.30325399742464
21.11957716065799,2.0,20.0,56.66736083885481
23.299304984690597,1.0,18.0,51.159273125665855
13.219783749110931,1.0,14.0,37.519437663019104
24.96634172270882,4.0,10.0,50.63200246674938
21.4846123961662,2.0,8.0,37.07144860297126
20.269311682476324,4.0,5.0,38.7774900236628
21.807518513314047,1.0,9.0,34.13440678968035
30.6128407940856,5.0,15.0,69.2551300071664
22.629531411193554,4.0,8.0,43.12322055173284
17.432793522573377,2.0,12.0,46.72169830336484
16.02705538092323,4.0,11.0,42.92201191753001
12.598532018938048,4.0,19.0,57.124161269898295
22.79569255951766,5.0,12.0,49.46034275962892
15.25439342054009,4.0,20.0,55.24708565971268
24.034785648282753,2.0,5.0,39.212590615811024
22.72478423410074,5.0,18.0,66.63217022694238
20.76502751855918,5.0,11.0,54.132520627222284
25.583460276222446,4.0,18.0,66.91230175230427
21.235022752453876,2.0,14.0,52.067336034042775
19.300064751416997,1.0,18.0,47.992906114762
16.655295503483096,1.0,17.0,45.447977778119494
23.256064977982547,4.0,11.0,52.37929177349226
22.21509278635528,5.0,18.0,69.33411393317424
24.15856227377641,5.0,15.0,58.035099892283796
22.012398006233553,1.0,14.0,50.2387453030411
22.145105074816165,3.0,8.0,43.96967356915309
23.487825082941413,2.0,9.0,40.951810988691506
25.247831164308966,3.0,8.0,52.10847322322107
,1.0,12.0,41.011306997253534
21.723033898190337,2.0,17.0,52.736088856565395
26.275135061879023,5.0,7.0,51.57708403211795
21.139495840891588,2.0,7.0,36.27047904088717
17.023952993875966,4.0,17.0,60.344756289369606
24.750082705373377,1.0,9.0,42.46208486662966
17.768004689381257,3.0,14.0,49.70709110979673
22.407001635492268,2.0,9.0,39.6515052076578
27.817809232380917,3.0,8.0,44.82406456347912
20.166591920792147,,8.0,43.229133413451436
28.95713282939687,1.0,16.0,48.15838806186529
,1.0,20.0,53.30564710633883
18.917009303219967,1.0,20.0,57.782828125250894
22.503996400453197,4.0,14.0,53.281555060078254
24.182293926070717,3.0,20.0,58.70491254956713
20.35766527399787,2.0,6.0,33.010064217011966
28.543627275665962,1.0,8.0,36.641200544145384
12.81411469717159,3.0,17.0,51.96737056399958
18.801397400691076,3.0,,39.54313763003314
18.056256802475687,4.0,15.0,56.31419898932649
18.702814285090437,5.0,5.0,35.49978930106698
23.317018370910777,,8.0,38.753509674957854
25.10992555627549,2.0,16.0,58.58282046238611
30.028560107591645,2.0,19.0,65.96185737273954
16.246269262195625,4.0,9.0,43.281371116651556
24.75731162546367,4.0,6.0,43.9993478826289
24.806525558572392,5.0,14.0,60.57445689615371
24.577381314512383,1.0,19.0,57.08236703801448
19.715590474586435,3.0,7.0,33.781079354270894
26.141268713174938,5.0,14.0,61.35051901408214
18.2164463251285,4.0,17.0,56.86473084041075
17.481358818053984,5.0,8.0,47.76895924371438
15.99382428112142,4.0,10.0,46.619530523671926
18.828986032256715,1.0,11.0,30.30808372668951
,1.0,5.0,32.19388362316299
28.17063955148232,2.0,16.0,61.861278244124314
13.501737154859406,5.0,14.0,50.418493287351815
28.471615504700658,4.0,11.0,54.59851609652992
17.92562863917074,2.0,12.0,42.31824244729851
23.309491005408116,5.0,14.0,57.84288211217906
22.767669982251864,3.0,9.0,48.31426540002769
27.1481071282508,5.0,14.0,
20.474522329784737,3.0,15.0,51.027090921138004
32.69088150056709,2.0,13.0,49.00159184018614
20.53257977870568,3.0,15.0,53.39322346613253
19.426091698936755,2.0,14.0,46.6800779615312
24.84573520400972,5.0,19.0,70.45273184577577
22.042530411571807,4.0,19.0,61.537644650204186
25.5350662864237,4.0,19.0,67.87843284851576
21.17657995643255,4.0,12.0,49.233078334881995
32.01023370352512,1.0,20.0,59.806668362910195
24.780292213040322,4.0,18.0,61.044614200372706
12.533794964296126,1.0,8.0,
16.484232830169788,,20.0,50.24544696484358
30.896417896205207,4.0,19.0,70.75249009376864
18.69420473987935,2.0,7.0,36.55252456994721
27.012551903620384,1.0,6.0,36.68856123353573
22.356634024885903,1.0,10.0,39.65624955191253
18.6766617370186,5.0,20.0,66.79980049375908
19.22458484241018,1.0,18.0,50.75094040758372
16.657159286379454,2.0,11.0,42.20650577305196
23.34689889064591,1.0,20.0,57.793928712882604
,5.0,12.0,54.97368549375964
17.360374590338218,2.0,5.0,30.28872914098381
22.171329274923004,5.0,18.0,
22.011969472204022,5.0,16.0,58.263039059714835
22.29999085280644,3.0,,62.607997982132204
22.05512251375558,4.0,18.0,64.0784067083933
23.72712657516299,4.0,,47.1234946993629
23.011667640164625,4.0,11.0,52.71316561860581
20.603529907714524,4.0,13.0,50.846107084425974
,2.0,18.0,49.48391026093351
22.613033155779366,5.0,5.0,44.15174983584927
21.279114125063586,4.0,8.0,43.66015448504025
23.615345788751696,4.0,11.0,48.691034480054626
19.637190174066784,5.0,10.0,46.897022994452485
25.04593690848107,5.0,16.0,59.060646830509235
20.80088935175038,,11.0,56.99990873633778
18.09643096565616,2.0,7.0,35.5530547436471
20.215867016670828,3.0,16.0,55.863417249205185
19.533411973720234,5.0,10.0,48.318895308939446
23.773775219858678,5.0,18.0,66.04197539601176
24.572877924689134,2.0,18.0,59.01700752923054
20.320968063145912,1.0,9.0,38.77075871086647
